Video_id,Is_Reply,Parent_Comment_ID,Comment_ID,Channel_ID,Display Name,Comment Text,Likes,Timestamp,cleaned_comment,cleaned_comment_for_sentiment,mentioned_products,language,is_english,sentiment_label,product_related
20r75nIsJpo,FALSE,,UgwiCeFRclYUnBDQWkB4AaABAg,UCPN6OxBryfI00bBGbaClbQg,@agunghartanto4633,"Photoshop 2025, how much...?",0,2024-11-13T10:37:26Z,Photoshop 2025 how much,[product] 2025 how much,['photoshop'],en,TRUE,neutral,FALSE
4PMVQt9hzn8,FALSE,,Ugzx5Ve9LZGOtx7EJ4l4AaABAg,UCNooKrvmorCF38ngfAZrOnQ,@rajputveer1707,Bhai mujhe mac m3 ka software chahiye kese milega,0,2025-08-13T14:38:49Z,Bhai mujhe mac m3 ka software chahiye kese milega,bhai mujhe mac m3 ka software chahiye kese milega,[],sw,FALSE,neutral,FALSE
4PMVQt9hzn8,FALSE,,UgxdCNLzhoNCXivC2qx4AaABAg,UC25CAz4lwd0XXlWnHjPmrRg,@iamurchipmunk,Can someone who knows him well tell me which graphic tablet he uses ? I want to buy a decent budget friendly graphic tablet. Please give me some suggestions.,0,2025-08-07T02:04:17Z,Can someone who knows him well tell me which graphic tablet he uses I want to buy a decent budget friendly graphic tablet Please give me some suggestions,can someone who knows him well tell me which graphic tablet he uses i want to buy a decent budget friendly graphic tablet please give me some suggestions,[],en,TRUE,neutral,FALSE
nMw5kdzDD-I,FALSE,,UgwxqsOVyBkf1m8PkjV4AaABAg,UCDmAiw4BDLt-1StBbdHP6zA,@JudithSamp,"your sound effect design is amazing
can you make a whole video on it?",0,2025-04-22T20:50:55Z,your sound effect design is amazing can you make a whole video on it,your sound effect design is amazing can you make a whole video on it,[],en,TRUE,positive,FALSE
nMw5kdzDD-I,FALSE,,Ugw2CdqZTwA9uAM0xhR4AaABAg,UCbQ3JrmKZiQRiZJRWQO0t2w,@CosmicAstronautOfficial,So cool! I wonder how A.I. will look like in 30 years!,2,2025-04-14T15:35:38Z,So cool I wonder how AI will look like in 30 years,so cool i wonder how ai will look like in 30 years,[],en,TRUE,positive,FALSE
lLyWuDpKI3E,FALSE,,UgyEPfiD0hDySASmJmt4AaABAg,UC8a8zQilbmxDUXmxuJ28DYA,@lynzintaylor,Perfect!! ❤,0,2025-06-05T03:55:18Z,Perfect :red_heart:,perfect :red_heart:,[],en,TRUE,positive,FALSE
lLyWuDpKI3E,FALSE,,UgzGOpypiuW_9RTZP8V4AaABAg,UCiqL6RSME7YzoAMc2SIk7DA,@octopusconnection,Very cool Cyn!! 🤩,0,2025-04-14T16:03:15Z,Very cool Cyn :starstruck:,very cool cyn :starstruck:,[],en,TRUE,positive,FALSE
HKFdNM8Ra5Y,TRUE,UgxokbtGK3lEBG6P4uV4AaABAg,UgxokbtGK3lEBG6P4uV4AaABAg.AGbl__VEL7oAGgnYuAECeQ,UCLK_7C2GuXMH4nc5Iv1jN_g,@gathor_,"Well, I like you",0,2025-04-09T10:58:30Z,Well I like you,well i like you,[],no,FALSE,positive,FALSE
1tGi22RnbXc,FALSE,,UgyrnX1G9yAc2aAyoZJ4AaABAg,UChahbbFeQnamUcS3EmHMUvA,@iamrobertoangioni,Tried Adobe Firefly yet? Be honest… is it a game-changer or just hype? 😅 Curious to hear what you think!,0,2025-05-18T22:15:28Z,Tried Adobe Firefly yet Be honest is it a gamechanger or just hype :grinning_face_with_sweat: Curious to hear what you think,tried adobe [product] yet be honest is it a gamechanger or just hype :grinning_face_with_sweat: curious to hear what you think,['firefly'],en,TRUE,positive,FALSE
sCCpBbhkvcU,FALSE,,Ugz47zoI54CVT9p41SZ4AaABAg,UCjO6ZsMiQdgrMzYeRbhHGiQ,@jackknife.johnny,"Love how you get str8 to, no fluff",0,2025-06-21T00:47:08Z,Love how you get str8 to no fluff,love how you get str8 to no fluff,[],en,TRUE,positive,FALSE
sCCpBbhkvcU,TRUE,Ugz47zoI54CVT9p41SZ4AaABAg,Ugz47zoI54CVT9p41SZ4AaABAg.AJbfbw15GHNAJcP4g3ZW1h,UCS1gMhu2KgHqW4OunIAaKrA,@PANTERvision,Haha thanks!,0,2025-06-21T07:33:09Z,Haha thanks,haha thanks,[],so,FALSE,positive,FALSE
sCCpBbhkvcU,FALSE,,UgzEhv5pXrKUYzopRfd4AaABAg,UC0SMpVXVp788SqGaVGqGH9Q,@ekhlasifarmer1693,Bro is giving these amazing stuffs for free amazing! Thanks from the community of broke peoples. Really amazing bro. Keep it up.,4,2025-06-02T06:55:22Z,Bro is giving these amazing stuffs for free amazing Thanks from the community of broke peoples Really amazing bro Keep it up,bro is giving these amazing stuffs for free amazing thanks from the community of broke peoples really amazing bro keep it up,[],en,TRUE,positive,FALSE
JUU39RiEdFE,FALSE,,UgyzguMPLOFWIZAK1M94AaABAg,UCsceuLWp5DI5Bk6yVmqUung,@velvetspectrum,Nice to see your process using Firefly. I work at Adobe and it is great to see use cases like these!,1,2025-05-28T18:22:46Z,Nice to see your process using Firefly I work at Adobe and it is great to see use cases like these,nice to see your process using [product] i work at adobe and it is great to see use cases like these,['firefly'],en,TRUE,positive,FALSE
nG8bECTxRRQ,FALSE,,Ugzaw2CdEtNYa77_MNR4AaABAg,UCHRA8qL81l2NUvB0LE-v2eQ,@bridgetmaryfitz,thank you!!!,0,2025-05-29T23:05:22Z,thank you,thank you,[],en,TRUE,positive,FALSE
nG8bECTxRRQ,TRUE,UgxFvtRTobn3TM4s-jN4AaABAg,UgxFvtRTobn3TM4s-jN4AaABAg.ACp8GDOVCSkAESmoNJmzAA,UCI6ee5y2YVktFt-7mFiRb-g,@DjGolucky,@@AdobeLiveCommunity on it. thankyou for the reply,0,2025-02-12T22:00:37Z,AdobeLiveCommunity on it thankyou for the reply,adobelivecommunity on it thankyou for the reply,[],en,TRUE,positive,FALSE
nG8bECTxRRQ,FALSE,,UgwmO6KD-wmloERaf7J4AaABAg,UCwL_LVmqMhpBW-GIyaIe95A,@teddythereal,i really the editing of this video. really dynamic without making jumpcuts. gave me good ideas,0,2024-12-29T04:16:22Z,i really the editing of this video really dynamic without making jumpcuts gave me good ideas,i really the editing of this video really dynamic without making jumpcuts gave me good ideas,[],en,TRUE,positive,FALSE
nG8bECTxRRQ,FALSE,,UgyNP620YjnTxD2exSB4AaABAg,UCLzLwtjADhYzVWnpAXXN69Q,@BuddyBearCreator,Luvin it !!,0,2024-12-27T03:01:23Z,Luvin it,luvin it,[],fi,FALSE,positive,FALSE
nG8bECTxRRQ,FALSE,,UgzB29lfgIK5su0M_Vt4AaABAg,UCiwBRY_0xUkPnXOzDjinyBA,@cannabisequityx,"Awesome Video! I am so excited. PLEASE create a Prompt Guide for all of the types of video. Such as Small Business Marketing Video, Social Media Influencer Video, etc. Basically some ""template"" prompts.",0,2024-12-11T17:12:08Z,Awesome Video I am so excited PLEASE create a Prompt Guide for all of the types of video Such as Small Business Marketing Video Social Media Influencer Video etc Basically some template prompts,awesome video i am so excited please create a prompt guide for all of the types of video such as small business marketing video social media influencer video etc basically some template prompts,[],en,TRUE,positive,FALSE
nG8bECTxRRQ,TRUE,UgyTg9ie7C_ZzktJBAN4AaABAg,UgyTg9ie7C_ZzktJBAN4AaABAg.ABun4Ooty2MAESoBftAjS9,UCRnh3p3A77SYB4Hvj1TT8yA,@happixs,@ just tested and love it!!!,0,2025-02-12T22:12:40Z,just tested and love it,just tested and love it,[],en,TRUE,positive,FALSE
nG8bECTxRRQ,TRUE,Ugz7PzYoj7LSFVY1qIx4AaABAg,Ugz7PzYoj7LSFVY1qIx4AaABAg.ABt2Yb96mATAC-r0r8q5I3,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,"Thanks for your interest with Adobe Firefly Video Model! When we have a public release date, we will let you know. Stay tuned!",0,2024-12-13T23:16:39Z,Thanks for your interest with Adobe Firefly Video Model When we have a public release date we will let you know Stay tuned,thanks for your interest with adobe [product] video model when we have a public release date we will let you know stay tuned,['firefly'],en,TRUE,positive,FALSE
nG8bECTxRRQ,FALSE,,UgwyHGYxEW_tjjkiYi14AaABAg,UC2kMDq60yxSMhPSwZd6ithw,@suihtflava,This is awesome stuff! Thanks,1,2024-12-10T04:09:29Z,This is awesome stuff Thanks,this is awesome stuff thanks,[],en,TRUE,positive,FALSE
nG8bECTxRRQ,FALSE,,UgyaLSTsJY-3bMuHEbR4AaABAg,UCFKHdsvel48vCOxeuT_8plQ,@KingrichardDesigns,"I just signed up, I can’t wait until it’s available",1,2024-12-10T00:31:18Z,I just signed up I cant wait until its available,i just signed up i cant wait until its available,[],fr,FALSE,positive,FALSE
nG8bECTxRRQ,FALSE,,Ugw7_B6mSAfjpdUHOvB4AaABAg,UCne3pbEHTly2hgKsAbm1njA,@SkArifHossain,"Wow, definitely looking forward to Firefly video (beta), nice to see cute pink-ish demon of mine on the right ",0,2024-12-09T23:51:06Z,Wow definitely looking forward to Firefly video beta nice to see cute pinkish demon of mine on the right,wow definitely looking forward to [product] video beta nice to see cute pinkish demon of mine on the right,['firefly'],en,TRUE,positive,FALSE
edp3O15wzbE,FALSE,,UgzTS87KTCIzXOyDfbt4AaABAg,UCYl47j43JRbG_HmgYxgGsHQ,@jamesingram7151,Great update video. Amazing to see how far it’s come in the first year.,1,2024-03-25T07:41:33Z,Great update video Amazing to see how far its come in the first year,great update video amazing to see how far its come in the first year,[],en,TRUE,positive,FALSE
edp3O15wzbE,TRUE,UgzTS87KTCIzXOyDfbt4AaABAg,UgzTS87KTCIzXOyDfbt4AaABAg.A1Oyws8orFDA1PXT0z4YXN,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,Thanks for watching!,1,2024-03-25T12:51:55Z,Thanks for watching,thanks for watching,[],en,TRUE,positive,FALSE
f1jEf_xShiY,FALSE,,UgznxZWNwctFATiaHQl4AaABAg,UCsi_uLxORKdWRdQxsXuxtUw,@parisarahravi5587,"Very helpful and comprehensive, thanks alot !",0,2025-06-01T08:17:47Z,Very helpful and comprehensive thanks alot,very helpful and comprehensive thanks alot,[],en,TRUE,positive,FALSE
f1jEf_xShiY,FALSE,,UgxZgyBHVrW-Q9qsRHl4AaABAg,UCfSVWtoKLbY_HLQnyXTxDRg,@Sociojenics,"Tuning in from Malaysia🇲🇾. 🎉CNY vibes here. I haven’t used Firefly yet but would like to try. Glad I found this video 👍🏼. You are a great narrator 👏, enjoyed watching your video. Thanks 🤩",1,2025-02-04T02:11:16Z,Tuning in from Malaysia:Malaysia: :party_popper:CNY vibes here I havent used Firefly yet but would like to try Glad I found this video :thumbs_up_mediumlight_skin_tone: You are a great narrator :clapping_hands: enjoyed watching your video Thanks :starstruck:,tuning in from malaysia:malaysia: :party_popper:cny vibes here i havent used [product] yet but would like to try glad i found this video :thumbs_up_mediumlight_skin_tone: you are a great narrator :clapping_hands: enjoyed watching your video thanks :starstruck:,['firefly'],en,TRUE,positive,FALSE
f1jEf_xShiY,FALSE,,UgyxJZg_ht8-zcz9_4F4AaABAg,UC0HVT2AYwu5RRQJjz0tJ2Ig,@manuelmessner7908,"Thanks for the video! I tried to apply your 40% alpha tipp on a picture of myself and chose ""Ink drawing"" – the result was a distorted picture of myself that will give me nightmares  :-) Too bad that would be most helpful to me, being able to apply these cool styles on existing images not only on generated ones.
Keep up your amazing work!",1,2024-11-29T15:29:34Z,Thanks for the video I tried to apply your 40 alpha tipp on a picture of myself and chose Ink drawing the result was a distorted picture of myself that will give me nightmares : Too bad that would be most helpful to me being able to apply these cool styles on existing images not only on generated ones Keep up your amazing work,thanks for the video i tried to apply your 40 alpha tipp on a picture of myself and chose ink drawing the result was a distorted picture of myself that will give me nightmares : too bad that would be most helpful to me being able to apply these cool styles on existing images not only on generated ones keep up your amazing work,[],en,TRUE,positive,FALSE
f1jEf_xShiY,FALSE,,Ugx0vXGM1_5gs9PVXst4AaABAg,UC6cFyCiqbduqs2OrCFfmQGg,@sepidehAhmadi_1989,"thanks adobe and dear Howard . anyword you say i just flash back to sheldon in BBT , he was my fav char though.thanks so much",0,2024-07-07T17:46:53Z,thanks adobe and dear Howard anyword you say i just flash back to sheldon in BBT he was my fav char thoughthanks so much,thanks adobe and dear howard anyword you say i just flash back to sheldon in bbt he was my fav char thoughthanks so much,[],en,TRUE,positive,FALSE
f1jEf_xShiY,FALSE,,UgxtpBkzb2-yMUk3JiR4AaABAg,UC_Us6gEfTdW-5ue6LaycO5A,@MartilGongora,Thank you so much for this. Learnt so much 🤓,0,2024-06-13T16:30:03Z,Thank you so much for this Learnt so much :nerd_face:,thank you so much for this learnt so much :nerd_face:,[],en,TRUE,positive,FALSE
f1jEf_xShiY,FALSE,,UgwA5FsefaWuXdd55Al4AaABAg,UCYa5k23bJhnHASzwCMPb3hg,@jay_wright_thats_right,"LOL, Howard used most of his life explaining Adobe Xd. Now the poor guy is showing Firefly. Firefly may become a sinking ship also.",0,2024-06-12T10:35:01Z,LOL Howard used most of his life explaining Adobe Xd Now the poor guy is showing Firefly Firefly may become a sinking ship also,lol howard used most of his life explaining adobe [product] now the poor guy is showing [product] [product] may become a sinking ship also,"['firefly', 'xd']",en,TRUE,neutral,FALSE
f1jEf_xShiY,FALSE,,UgzdAujPoaF4Pnv3Q914AaABAg,UCKWEyCRfnbboDrX9QGFGWmQ,@KirkLyman,"Thanks Howard, Great explanation/demo!!!",0,2024-06-06T16:14:06Z,Thanks Howard Great explanationdemo,thanks howard great explanationdemo,[],en,TRUE,positive,FALSE
f1jEf_xShiY,FALSE,,UgyHlUGz43va0p8-EDB4AaABAg,UCj4FbzNvRhZgKYFjYb_8JDQ,@KungFuChess,"Of everything ive see so far from Adobe, Photoshop is the best so far.",1,2024-05-04T20:00:04Z,Of everything ive see so far from Adobe Photoshop is the best so far,of everything ive see so far from adobe [product] is the best so far,['photoshop'],en,TRUE,positive,FALSE
f1jEf_xShiY,FALSE,,UgzNcDUOrMW0H6P62iB4AaABAg,UCyDA8a2EQV0YIyO9TWWRsQQ,@jaykoo4416,Thanks alot :),0,2024-03-19T13:40:17Z,Thanks alot :,thanks alot :,[],en,TRUE,positive,FALSE
f1jEf_xShiY,FALSE,,UgyiRX-9AphJfF9uOkp4AaABAg,UCeU6pZup-O_snaD9rrtJb_Q,@emmasiimwe,I love the interior design potential this AI has! Mind blown!,1,2024-03-15T07:55:12Z,I love the interior design potential this AI has Mind blown,i love the interior design potential this ai has mind blown,[],en,TRUE,positive,FALSE
f1jEf_xShiY,FALSE,,UgxTsdgrDo5bluzh4Ut4AaABAg,UCl177L8qwTd6k1tGa9It1sg,@appleovereasy,Thank you!,0,2024-03-07T15:22:41Z,Thank you,thank you,[],en,TRUE,positve,FALSE
f1jEf_xShiY,FALSE,,UgwDES1lGraW01w7X514AaABAg,UCjMl3ZHqXwaUmbhLf83ee3w,@razarajani999,very good,0,2024-03-06T11:10:30Z,very good,very good,[],af,FALSE,positive,FALSE
f1jEf_xShiY,FALSE,,UgyG2X1kPndmTjXs3Jx4AaABAg,UC99mpm5fvkk3hE36LPVy-7Q,@betzie2,"Is anything real? Idk. Lollllllll Love playing with this program. And it’s just the beginning isn’t it? I feel like if I don’t jump on the bandwagon now, it will become so overwhelming I’ll be totally lost. Helpful video! Thanks!",0,2024-02-04T13:58:15Z,Is anything real Idk Lollllllll Love playing with this program And its just the beginning isnt it I feel like if I dont jump on the bandwagon now it will become so overwhelming Ill be totally lost Helpful video Thanks,is anything real idk lollllllll love playing with this program and its just the beginning isnt it i feel like if i dont jump on the bandwagon now it will become so overwhelming ill be totally lost helpful video thanks,[],en,TRUE,positive,FALSE
f1jEf_xShiY,FALSE,,UgwPtHjtXCGJqSihywJ4AaABAg,UCoJIrBVKka0mz9px-XD95Iw,@jevonreynolds1252,My goodness you knocked this Masterclass out the park! I typically don't watch these Live videos because I find the pace lacking. However this was so concisely done and you covered a ton of ground. Thank you for your effort!,6,2024-01-12T01:01:56Z,My goodness you knocked this Masterclass out the park I typically dont watch these Live videos because I find the pace lacking However this was so concisely done and you covered a ton of ground Thank you for your effort,my goodness you knocked this masterclass out the park i typically dont watch these live videos because i find the pace lacking however this was so concisely done and you covered a ton of ground thank you for your effort,[],en,TRUE,positive,FALSE
f1jEf_xShiY,FALSE,,UgyVH81wyx73mYNRaHh4AaABAg,UCFC5QH1pYHv-oPUGwReYoQw,@monikajadhav433,great tool,0,2023-12-08T09:34:24Z,great tool,great tool,[],en,TRUE,positive,FALSE
f1jEf_xShiY,FALSE,,UgzHEYdNsLFguPqUEWB4AaABAg,UCJLS64SViw8Yvl-8SRsxOgQ,@torowazup1,👍🏼👍🏼👍🏼👍🏼👍🏼👌🏼😎,0,2023-12-03T03:29:39Z,:thumbs_up_mediumlight_skin_tone::thumbs_up_mediumlight_skin_tone::thumbs_up_mediumlight_skin_tone::thumbs_up_mediumlight_skin_tone::thumbs_up_mediumlight_skin_tone::OK_hand_mediumlight_skin_tone::smiling_face_with_sunglasses:,:thumbs_up_mediumlight_skin_tone::thumbs_up_mediumlight_skin_tone::thumbs_up_mediumlight_skin_tone::thumbs_up_mediumlight_skin_tone::thumbs_up_mediumlight_skin_tone::ok_hand_mediumlight_skin_tone::smiling_face_with_sunglasses:,[],unknown,FALSE,positiv,FALSE
f1jEf_xShiY,FALSE,,UgwgFOXnsuqi6UdEzx14AaABAg,UCcG5nmp7OdM4lv9KbdVxc_w,@GetOutandKayakMalta,Thank you for the tips! Watching from Malta 🇲🇹,0,2023-11-30T15:18:15Z,Thank you for the tips Watching from Malta :Malta:,thank you for the tips watching from malta :malta:,[],en,TRUE,positive,FALSE
